id,pubmed_id,bibliography,is_bibliography
388,32853339,"Darst BF,Dadaev T,Saunders E,Sheng X,Wan P,Pooler L,Xia LY,Chanock S,Berndt SI,Gapstur SM,Stevens V,Albanes D,Weinstein SJ,Gnanapragasam V,Giles GG,Nguyen-Dumont T,Milne RL,Pomerantz M,Schmidt JA,Mucci L,Catalona WJ,Hetrick KN,Doheny KF,MacInnis RJ,Southey MC,Eeles RA,Wiklund F,Kote-Jarai Z,Conti DV,Haiman CA. Germline Sequencing DNA Repair Genes in 5545 Men With Aggressive and Nonaggressive Prostate Cancer. J Natl Cancer Inst.. 2021;113(5):616-625.",1
389,32923861,"Walsh MF,Sacca R,Wildman T,Amoroso K,Kennedy J,Zhang L,Birsoy O,Mandelker D,Steinsnyder Z,Latham A,Carlo MI,Cadoo K,Kemel Y,Robson M,Stadler ZK,Offit K. Pathogenic Loss-of-Function Germline  Mutations in Patients With Solid Tumors. JCO Precis Oncol.. 2019;3():.",1
390,32953421,"Nair N,Chakraborty R,Mahajan Z,Sharma A,Sethi SK,Raina R. Renal Manifestations of Tuberous Sclerosis Complex. J Kidney Cancer VHL.. 2020;7(3):5-19.",1
391,32971521,"Niederle B,Selberherr A,Bartsch DK,Brandi ML,Doherty GM,Falconi M,Goudet P,Halfdanarson TR,Ito T,Jensen RT,Larghi A,Lee L,Ã–berg K,Pavel M,Perren A,Sadowski SM,Tonelli F,Triponez F,Valk GD,O'Toole D,Scott-Coombes D,Thakker RV,Thompson GB,Treglia G,Wiedenmann B. Multiple Endocrine Neoplasia Type 1 and the Pancreas: Diagnosis and Treatment of Functioning and Non-Functioning Pancreatic and Duodenal Neuroendocrine Neoplasia within the MEN1 Syndrome - An International Consensus Statement. Neuroendocrinology.. 2021;111(7):609-630.",1
392,33024317,"SchrÃ¶der S,Li Y,Yigit G,AltmÃ¼ller J,Bader I,Bevot A,Biskup S,Dreha-Kulaczewski S,Christoph Korenke G,Kottke R,Mayr JA,Preisel M,Toelle SP,Wente-Schulz S,Wortmann SB,Hahn H,Boltshauser E,Uhmann A,Wollnik B,Brockmann K. Heterozygous truncating variants in SUFU cause congenital ocular motor apraxia. Genet Med.. 2021;23(2):341-351.",1
393,33051659,"Armaiz-Pena G,Flores SK,Cheng ZM,Zhang X,Esquivel E,Poullard N,Vaidyanathan A,Liu Q,Michalek J,Santillan-Gomez AA,Liss M,Ahmadi S,Katselnik D,Maldonado E,Salgado SA,Jimenez C,Fishbein L,Hamidi O,Else T,Lechan R,Tischler AS,Benn DE,Dwight T,Clifton-Bligh R,Sanso G,Barontini M,Vincent D,Aronin N,Biondi B,Koops M,Bowhay-Carnes E,Gimenez-Roqueplo AP,Alvarez-Eslava A,Bruder JM,Kitano M,Burnichon N,Ding Y,Dahia PLM. Genotype-Phenotype Features of Germline Variants of the TMEM127 Pheochromocytoma Susceptibility Gene: A 10-Year Update. J Clin Endocrinol Metab.. 2021;106(1):e350-e364.",1
394,33059073,"Colas C,Bonadona V,Baert-Desurmont S,Bonnet D,Coulet F,Dhooge M,Saurin JC,Remenieras A,Bignon YJ,Caron O,De Pauw A,Buisine MP,Buecher B. MUTYH-associated polyposis: Review and update of the French recommendations established in 2012 under the auspices of the National Cancer institute (INCa). Eur J Med Genet.. 2020;63(12):104078.",1
395,33066274,"Onodera S,Nakamura Y,Azuma T. Gorlin Syndrome: Recent Advances in Genetic Testing and Molecular and Cellular Biological Research. Int J Mol Sci.. 2020;21(20):.",1
396,33099839,"CavaillÃ© M,Uhrhammer N,Privat M,Ponelle-Chachuat F,Gay-Bellile M,Lepage M,Molnar I,Viala S,Bidet Y,Bignon YJ. Analysis of 11 candidate genes in 849 adult patients with suspected hereditary cancer predisposition. Genes Chromosomes Cancer.. 2021;60(2):73-78.",1
397,33471974,"Hu C,Hart SN,Gnanaolivu R,Huang H,Lee KY,Na J,Gao C,Lilyquist J,Yadav S,Boddicker NJ,Samara R,Klebba J,Ambrosone CB,Anton-Culver H,Auer P,Bandera EV,Bernstein L,Bertrand KA,Burnside ES,Carter BD,Eliassen H,Gapstur SM,Gaudet M,Haiman C,Hodge JM,Hunter DJ,Jacobs EJ,John EM,Kooperberg C,Kurian AW,Le Marchand L,Lindstroem S,Lindstrom T,Ma H,Neuhausen S,Newcomb PA,O'Brien KM,Olson JE,Ong IM,Pal T,Palmer JR,Patel AV,Reid S,Rosenberg L,Sandler DP,Scott C,Tamimi R,Taylor JA,Trentham-Dietz A,Vachon CM,Weinberg C,Yao S,Ziogas A,Weitzel JN,Goldgar DE,Domchek SM,Nathanson KL,Kraft P,Polley EC,Couch FJ. A Population-Based Study of Genes Previously Implicated in Breast Cancer. N Engl J Med.. 2021;384(5):440-451.",1
398,33471991," ,Dorling L,Carvalho S,Allen J,GonzÃ¡lez-Neira A,Luccarini C,WahlstrÃ¶m C,Pooley KA,Parsons MT,Fortuno C,Wang Q,Bolla MK,Dennis J,Keeman R,Alonso MR,Ãlvarez N,Herraez B,Fernandez V,NÃºÃ±ez-Torres R,Osorio A,Valcich J,Li M,TÃ¶rngren T,Harrington PA,Baynes C,Conroy DM,Decker B,Fachal L,Mavaddat N,Ahearn T,AittomÃ¤ki K,Antonenkova NN,Arnold N,Arveux P,Ausems MGEM,Auvinen P,Becher H,Beckmann MW,Behrens S,Bermisheva M,BiaÅ‚kowska K,Blomqvist C,Bogdanova NV,Bogdanova-Markov N,Bojesen SE,Bonanni B,BÃ¸rresen-Dale AL,Brauch H,Bremer M,Briceno I,BrÃ¼ning T,Burwinkel B,Cameron DA,Camp NJ,Campbell A,Carracedo A,Castelao JE,Cessna MH,Chanock SJ,Christiansen H,CollÃ©e JM,Cordina-Duverger E,Cornelissen S,Czene K,DÃ¶rk T,Ekici AB,Engel C,Eriksson M,Fasching PA,Figueroa J,Flyger H,FÃ¶rsti A,Gabrielson M,Gago-Dominguez M,Georgoulias V,Gil F,Giles GG,Glendon G,Garcia EBG,AlnÃ¦s GIG,GuÃ©nel P,Hadjisavvas A,Haeberle L,Hahnen E,Hall P,Hamann U,Harkness EF,Hartikainen JM,Hartman M,He W,Heemskerk-Gerritsen BAM,Hillemanns P,Hogervorst FBL,Hollestelle A,Ho WK,Hooning MJ,Howell A,Humphreys K,Idris F,Jakubowska A,Jung A,Kapoor PM,Kerin MJ,Khusnutdinova E,Kim SW,Ko YD,Kosma VM,Kristensen VN,Kyriacou K,Lakeman IMM,Lee JW,Lee MH,Li J,Lindblom A,Lo WY,Loizidou MA,Lophatananon A,LubiÅ„ski J,MacInnis RJ,Madsen MJ,Mannermaa A,Manoochehri M,Manoukian S,Margolin S,Martinez ME,Maurer T,Mavroudis D,McLean C,Meindl A,Mensenkamp AR,Michailidou K,Miller N,Mohd Taib NA,Muir K,Mulligan AM,Nevanlinna H,Newman WG,Nordestgaard BG,Ng PS,Oosterwijk JC,Park SK,Park-Simon TW,Perez JIA,Peterlongo P,Porteous DJ,Prajzendanc K,Prokofyeva D,Radice P,Rashid MU,Rhenius V,Rookus MA,RÃ¼diger T,Saloustros E,Sawyer EJ,Schmutzler RK,Schneeweiss A,SchÃ¼rmann P,Shah M,Sohn C,Southey MC,Surowy H,Suvanto M,Thanasitthichai S,Tomlinson I,Torres D,Truong T,Tzardi M,Valova Y,van Asperen CJ,Van Dam RM,van den Ouweland AMW,van der Kolk LE,van Veen EM,Wendt C,Williams JA,Yang XR,Yoon SY,Zamora MP,Evans DG,de la Hoya M,Simard J,Antoniou AC,Borg Ã…,Andrulis IL,Chang-Claude J,GarcÃ­a-Closas M,Chenevix-Trench G,Milne RL,Pharoah PDP,Schmidt MK,Spurdle AB,Vreeswijk MPG,Benitez J,Dunning AM,Kvist A,Teo SH,Devilee P,Easton DF. Breast Cancer Risk Genes - Association Analysis in More than 113,000 Women. N Engl J Med.. 2021;384(5):428-439.",1
399,33493868,"Richter JE,Hines S,Selvam P,Atwal H,Farres H,Caulfield TR,Atwal PS. Clinical description & molecular modeling of novel MAX pathogenic variant causing pheochromocytoma in family, supports paternal parent-of-origin effect. Cancer Genet.. 2021;252-253():107-110.",1
400,33812987,"Mathiesen JS,Effraimidis G,Rossing M,Rasmussen Ã…K,Hoejberg L,Bastholt L,Godballe C,Oturai P,Feldt-Rasmussen U. Multiple endocrine neoplasia type 2: A reveiw. Semin Cancer Biol.. 2021;():.",1
401,5770175,"ValidYN,LastName,ForeName,Initials. Bloom's syndrome. I. Genetical and clinical observations in the first twenty-seven patients. Am J Hum Genet.. 1969;21(2):196-227.",1
402,7525736,"ValidYN,LastName,ForeName,Initials,AffiliationInfo. Molecular basis of human piebaldism. J Invest Dermatol.. 1994;103(5 Suppl):137S-140S.",1
403,7529964,"Ezoe K,Holmes SA,Ho L,Bennett CP,Bolognia JL,Brueton L,Burn J,Falabella R,Gatto EM,Ishii N. Novel mutations and deletions of the KIT (steel factor receptor) gene in human piebaldism. Am J Hum Genet.. 1995;56(1):58-66.",1
404,8308957,"Zbar B,Tory K,Merino M,Schmidt L,Glenn G,Choyke P,Walther MM,Lerman M,Linehan WM. Hereditary papillary renal cell carcinoma. J Urol.. 1994;151(3):561-6.",1
405,8522331,"van der Luijt RB,Vasen HF,Tops CM,Breukel C,Fodde R,Meera Khan P. APC mutation in the alternatively spliced region of exon 9 associated with late onset familial adenomatous polyposis. Hum Genet.. 1995;96(6):705-10.",1
406,8655134,"Friedl W,Meuschel S,Caspari R,Lamberti C,Krieger S,Sengteller M,Propping P. Attenuated familial adenomatous polyposis due to a mutation in the 3' part of the APC gene. A clue for understanding the function of the APC protein. Hum Genet.. 1996;97(5):579-84.",1
407,9438854,"Hirota S,Isozaki K,Moriyama Y,Hashimoto K,Nishida T,Ishiguro S,Kawano K,Hanada M,Kurata A,Takeda M,Muhammad Tunio G,Matsuzawa Y,Kanakura Y,Shinomura Y,Kitamura Y. Gain-of-function mutations of c-kit in human gastrointestinal stromal tumors. Science.. 1998;279(5350):577-80.",1
408,9529364,"Jeanpierre C,Denamur E,Henry I,Cabanis MO,Luce S,CÃ©cille A,Elion J,Peuchmaur M,Loirat C,Niaudet P,Gubler MC,Junien C. Identification of constitutional WT1 mutations, in patients with isolated diffuse mesangial sclerosis, and analysis of genotype/phenotype correlations by use of a computerized mutation database. Am J Hum Genet.. 1998;62(4):824-33.",1
409,9563489,"Schmidt L,Junker K,Weirich G,Glenn G,Choyke P,Lubensky I,Zhuang Z,Jeffers M,Vande Woude G,Neumann H,Walther M,Linehan WM,Zbar B. Two North American families with hereditary papillary renal carcinoma and identical novel mutations in the MET proto-oncogene. Cancer Res.. 1998;58(8):1719-22.",1
410,9622062,"Bahuau M,Vidaud D,Jenkins RB,BiÃ¨che I,Kimmel DW,Assouline B,Smith JS,Alderete B,Cayuela JM,Harpey JP,Caille B,Vidaud M. Germ-line deletion involving the INK4 locus in familial proneness to melanoma and nervous system tumors. Cancer Res.. 1998;58(11):2298-303.",1
411,9869523,"Howe JR,Mitros FA,Summers RW. The risk of gastrointestinal carcinoma in familial juvenile polyposis. Ann Surg Oncol.. 1998;5(8):751-6.",1
412,8057225,Tufting enteropathy a newly recognized clinicopathological entity associated with refractory diarrhea in infants,0
413,8986277,Diagnosis of fanconi anemia in patients without congenital malformations an international fanconi anemia registry study,0
414,11729110,Cystic fibrosis gene mutations and pancreatitis risk relation to epithelial ion transport and trypsin inhibitor gene mutations,0
415,12120221,Hereditary pancreatitis in north america the pittsburgh midwest multi center pancreatic study group study,0
416,12393424,Cancer incidence in persons with fanconi anemia,0
417,12724643,Genetic heterogeneity of butterfly shaped pigment dystrophy of the fovea,0
418,14757854,Mulibrey nanism clinical features and diagnostic criteria,0
419,17003641,"Identification of cftr, prss1, and spink1 mutations in 381 patients with pancreatitis",0
420,17681820,Co inheritance of a novel deletion of the entire spink1 gene with a cftr missense mutation (l997 f) in a family with chronic pancreatitis,0
421,18059268,Chymotrypsin c (CTRC ) variants that diminish activity or secretion are associated with chronic pancreatitis,0
422,18172691,Association of rare chymotrypsinogen c (CTRC) gene variations in patients with idiopathic chronic pancreatitis,0
423,18242317,"Neuroblastoma biology,prognosis,and treatment",0
424,18652530,Assessment of carriers' frequency of a novel IMRE11 I mutation responsible for the rare ataxia telangiectasialike disorder,0
425,18755888,The natural history of hereditary pancreatitis a national series,0
426,18923503,Cancer a ringleader identified,0
427,19423727,Impaired fancd2 monoubiquitination and hypersensitivity to camptothecin uniquely characterize fanconi anemia complementation group m,0
428,20301288,Neurofibromatosis1,0
429,20301428,Cystic fibrosis,0
430,20301568,Beckwith wiedemann syndrome,0
431,20977904,Combined bicarbonate conductance impairing variants in CFTR and SPINK1 variants are associated with chronic pancreatitis in patients without cystic fibrosis,0
432,21211618,"Mutations in the5'utr of ankrd26, the ankirin repeat domain26 gene, cause an autosomal dominant form of inherited thrombocytopenia, thc2",0
433,21252721,Inherited germline t790 m mutation and somatic epidermal growth factor receptor mutations in non small cell lung cancer patients,0
434,21520337,Common icftri haplotypes and susceptibility to chronic pancreatitis and congenital bilateral absence of the vas deferens,0
435,21681190,Rare germline variants in regions of loss of heterozygosity may influence clinical course of hematological malignancies,0
436,22232082,Exome sequencing reveals a novel fanconi group defined by xrcc2 mutation,0
437,22461326,Inherited deleterious variants inigalnt12 iare associated with crc susceptibility,0
438,22466463,Pattern dystrophy with high intrafamilial variability associated with y141 c mutation in the peripherin rds gene and successful treatment of subfoveal cnv related to multifocal pattern type with anti vegf (ranibizumab) intravitreal injections,0
439,22942235,Comprehensive functional analysis of chymotrypsin C (CTRC)variants reveals distinct loss-of-function mechanisms associated with pancreatitis risk,0
440,23358982,Activating germline R776H mutation in the epidermal growth factor receptor associated with lung cancer with squamous differentiation,0
441,24030261,ANKRD26-related thrombocytopenia and myeloid malignancies,0
442,24469107,RNA helicase A is a downstream mediator of KIF1B_ tumor-suppressor function in neuroblastoma,0
443,24522117,Genetics of pancreatitis: the 2014 update,0
444,24628296,A new family with a germline ANKRD26 mutation and predisposition to myeloid malignancies,0
445,24710684,"Hereditary renal cell carcinoma: genetics, clinical features, and surgical considerations",0
446,25206283,PRSS1 and SPINK1 mutations in idiopathic chronic and recurrent acute pancreatitis,0
447,25426837,Age-related clonal hematopoiesis associated with adverse outcomes,0
448,27133828,Germline heterozygous DDX41 variants in a subset of familial myelodysplasia and acute myeloid leukemia,0
449,29749045,Evidence for GALNT12 as a moderate penetrance gene for colorectal cancer,0
450,30165405,Elucidating the molecular pathogenesis of glioma: integrated germline and somatic profiling of a familial glioma case series,0
451,30373780,Molecular diagnosis of inherited peripheral neuropathies by targeted next-generation sequencing: molecular spectrum delineation,0
452,31204009,RINT1 Bi-allelic Variations Cause Infantile-Onset Recurrent Acute Liver Failure and Skeletal Abnormalities,0
453,31882447,Cystic fibrosis carriers are at increased risk for a wide range of cystic fibrosis-related conditions,0
454,32201880,Novel Insights into Pituitary Tumorigenesis: Genetic and Epigenetic Mechanisms,0
455,33482595,Molecular mechanisms of telomere biology disorders,0
456,33864022,Incidental detection of acquired variants in germline genetic and genomic testing: a points to consider statement of the American College of Medical Genetics and Genomics (ACMG),0
457,23035301,MUTYH Polyposis,0
458,24624459,Pancreatitis Overview,0
459,31390501,Pheochromocytoma and Paraganglioma,0
460,20301636,Von Hippel-Lindau Syndrome,0
461,20301687,Werner Syndrome,0
462,20301715,Hereditary Paraganglioma-Pheochromocytoma Syndromes,0
463,20301744,CDC73-Related Disorders,0
464,20301772,Primary Autosomal Recessive Microcephalies and Seckel Syndrome Spectrum Disorders,0
465,20417588,Pathophysiology and management of inherited bone marrow failure syndromes,0
466,22720333,AIP Familial Isolated Pituitary Adenomas,0
